temp,hum,label
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
32.70,60.80,1
